x,y,Appliances
4.5,19.91858428704209,0.04672897196261682
2.5,19.91858428704209,0.04672897196261682
0.0,19.05255888325765,0.03738317757009346
22.5,18.186533479473212,0.03738317757009346
5.0,19.05255888325765,0.04672897196261682
22.5,18.186533479473212,0.03738317757009346
22.5,18.186533479473212,0.04672897196261682
24.5,18.186533479473212,0.04672897196261682
24.5,18.186533479473212,0.04672897196261682
4.5,19.91858428704209,0.05607476635514019
4.5,19.91858428704209,0.205607476635514
4.5,19.91858428704209,0.5327102803738318
24.0,19.05255888325765,0.3925233644859813
2.5,19.91858428704209,0.22429906542056074
24.0,19.05255888325765,0.08411214953271029
1.5,19.91858428704209,0.08411214953271029
24.0,19.05255888325765,0.07476635514018692
23.0,19.05255888325765,0.05607476635514019
2.0,20.784609690826528,0.06542056074766356
23.5,19.91858428704209,0.12149532710280375
22.5,19.91858428704209,0.102803738317757
4.0,20.784609690826528,0.16822429906542058
24.0,20.784609690826528,0.09345794392523364
4.0,0.0,0.09345794392523364
3.0,0.0,0.09345794392523364
1.5,0.8660254037844388,0.09345794392523364
4.5,0.8660254037844388,0.08411214953271029
1.5,0.8660254037844388,0.08411214953271029
22.5,19.91858428704209,0.08411214953271029
1.5,0.8660254037844388,0.08411214953271029
0.5,0.8660254037844388,0.09345794392523364
23.5,0.8660254037844388,0.36448598130841126
0.0,1.7320508075688776,0.36448598130841126
3.5,0.8660254037844388,0.3551401869158879
22.0,20.784609690826528,0.21495327102803738
22.5,0.8660254037844388,0.04672897196261682
22.0,20.784609690826528,0.04672897196261682
4.5,0.8660254037844388,0.04672897196261682
22.5,0.8660254037844388,0.03738317757009346
1.0,1.7320508075688776,0.05607476635514019
22.5,19.91858428704209,0.04672897196261682
23.5,0.8660254037844388,0.028037383177570097
22.5,19.91858428704209,0.028037383177570097
24.5,0.8660254037844388,0.018691588785046728
24.5,0.8660254037844388,0.028037383177570097
22.5,19.91858428704209,0.03738317757009346
4.0,0.0,0.28037383177570097
0.5,0.8660254037844388,0.3457943925233645
23.5,19.91858428704209,0.3457943925233645
24.0,20.784609690826528,0.33644859813084116
0.5,0.8660254037844388,0.102803738317757
22.5,19.91858428704209,0.03738317757009346
0.5,0.8660254037844388,0.028037383177570097
3.0,0.0,0.03738317757009346
4.0,0.0,0.028037383177570097
4.0,0.0,0.03738317757009346
2.0,0.0,0.03738317757009346
0.0,0.0,0.03738317757009346
24.5,19.91858428704209,0.028037383177570097
1.0,0.0,0.028037383177570097
23.0,19.05255888325765,0.018691588785046728
3.0,20.784609690826528,0.009345794392523366
1.0,0.0,0.009345794392523366
3.0,20.784609690826528,0.028037383177570097
24.5,19.91858428704209,0.03738317757009346
4.0,20.784609690826528,0.03738317757009346
1.0,20.784609690826528,0.028037383177570097
23.5,19.91858428704209,0.03738317757009346
5.0,20.784609690826528,0.028037383177570097
23.0,19.05255888325765,0.028037383177570097
3.0,20.784609690826528,0.028037383177570097
23.0,19.05255888325765,0.04672897196261682
3.0,20.784609690826528,0.03738317757009346
3.5,19.91858428704209,0.03738317757009346
1.5,19.91858428704209,0.028037383177570097
23.0,19.05255888325765,0.028037383177570097
23.0,19.05255888325765,0.028037383177570097
2.5,19.91858428704209,0.028037383177570097
24.0,19.05255888325765,0.03738317757009346
23.0,19.05255888325765,0.05607476635514019
1.5,19.91858428704209,0.028037383177570097
24.0,19.05255888325765,0.018691588785046728
2.5,19.91858428704209,0.009345794392523366
3.5,19.91858428704209,0.018691588785046728
24.0,19.05255888325765,0.028037383177570097
4.5,19.91858428704209,0.03738317757009346
24.0,19.05255888325765,0.04672897196261682
4.5,19.91858428704209,0.04672897196261682
