x,y,Appliances
9.0,3.4641016151377553,0.04672897196261682
7.0,5.196152422706632,0.04672897196261682
7.5,14.722431864335457,0.03738317757009346
3.0,15.588457268119896,0.03738317757009346
10.0,3.4641016151377553,0.04672897196261682
2.5,16.454482671904337,0.03738317757009346
2.5,16.454482671904337,0.04672897196261682
6.0,15.588457268119896,0.04672897196261682
6.5,14.722431864335457,0.04672897196261682
10.0,3.4641016151377553,0.05607476635514019
10.0,3.4641016151377553,0.205607476635514
10.0,3.4641016151377553,0.5327102803738318
5.5,14.722431864335457,0.3925233644859813
6.5,6.062177826491071,0.22429906542056074
4.0,13.856406460551021,0.08411214953271029
7.5,12.99038105676658,0.08411214953271029
5.0,13.856406460551021,0.07476635514018692
1.5,14.722431864335457,0.05607476635514019
7.0,6.9282032302755105,0.06542056074766356
5.0,13.856406460551021,0.12149532710280375
1.5,14.722431864335457,0.102803738317757
10.0,5.196152422706632,0.16822429906542058
6.0,13.856406460551021,0.09345794392523364
11.0,5.196152422706632,0.09345794392523364
10.0,5.196152422706632,0.09345794392523364
10.0,12.124355652982143,0.09345794392523364
12.0,5.196152422706632,0.08411214953271029
10.0,12.124355652982143,0.08411214953271029
0.5,14.722431864335457,0.08411214953271029
10.5,11.258330249197702,0.08411214953271029
9.5,12.99038105676658,0.09345794392523364
8.0,13.856406460551021,0.36448598130841126
10.0,13.856406460551021,0.36448598130841126
12.5,6.062177826491071,0.3551401869158879
49.5,14.722431864335457,0.21495327102803738
7.5,14.722431864335457,0.04672897196261682
5.5,14.722431864335457,0.04672897196261682
13.5,6.062177826491071,0.04672897196261682
6.5,14.722431864335457,0.03738317757009346
10.5,12.99038105676658,0.05607476635514019
4.5,14.722431864335457,0.04672897196261682
7.0,13.856406460551021,0.028037383177570097
5.5,14.722431864335457,0.028037383177570097
8.0,13.856406460551021,0.018691588785046728
8.5,12.99038105676658,0.028037383177570097
4.5,14.722431864335457,0.03738317757009346
12.0,5.196152422706632,0.28037383177570097
8.5,12.99038105676658,0.3457943925233645
5.0,13.856406460551021,0.3457943925233645
6.0,13.856406460551021,0.33644859813084116
8.5,12.99038105676658,0.102803738317757
1.0,13.856406460551021,0.03738317757009346
9.0,12.124355652982143,0.028037383177570097
10.0,5.196152422706632,0.03738317757009346
11.5,4.330127018922194,0.028037383177570097
10.5,4.330127018922194,0.03738317757009346
8.5,6.062177826491071,0.03738317757009346
7.5,12.99038105676658,0.03738317757009346
6.0,13.856406460551021,0.028037383177570097
7.0,6.9282032302755105,0.028037383177570097
1.5,14.722431864335457,0.018691588785046728
9.0,5.196152422706632,0.009345794392523366
8.0,12.124355652982143,0.009345794392523366
7.5,6.062177826491071,0.028037383177570097
6.0,13.856406460551021,0.03738317757009346
9.0,5.196152422706632,0.03738317757009346
8.0,12.124355652982143,0.028037383177570097
4.0,13.856406460551021,0.03738317757009346
10.5,4.330127018922194,0.028037383177570097
2.0,13.856406460551021,0.028037383177570097
7.5,6.062177826491071,0.028037383177570097
3.0,13.856406460551021,0.04672897196261682
7.5,6.062177826491071,0.03738317757009346
7.5,6.062177826491071,0.03738317757009346
5.0,6.9282032302755105,0.028037383177570097
2.0,13.856406460551021,0.028037383177570097
2.0,13.856406460551021,0.028037383177570097
6.5,6.062177826491071,0.028037383177570097
4.0,13.856406460551021,0.03738317757009346
2.0,13.856406460551021,0.05607476635514019
5.5,6.062177826491071,0.028037383177570097
5.0,13.856406460551021,0.018691588785046728
6.5,6.062177826491071,0.009345794392523366
7.0,5.196152422706632,0.018691588785046728
4.0,13.856406460551021,0.028037383177570097
8.5,4.330127018922194,0.03738317757009346
5.0,13.856406460551021,0.04672897196261682
9.5,4.330127018922194,0.04672897196261682
8.5,4.330127018922194,0.05607476635514019
9.5,4.330127018922194,0.04672897196261682
8.5,4.330127018922194,0.12149532710280375
10.0,3.4641016151377553,0.09345794392523364
6.0,13.856406460551021,0.07476635514018692
2.5,14.722431864335457,0.04672897196261682
3.5,14.722431864335457,0.04672897196261682
3.5,14.722431864335457,0.04672897196261682
3.0,3.4641016151377553,0.03738317757009346
5.0,3.4641016151377553,0.04672897196261682
3.0,15.588457268119896,0.03738317757009346
6.5,14.722431864335457,0.018691588785046728
6.0,15.588457268119896,0.028037383177570097
6.5,2.598076211353316,0.018691588785046728
8.0,1.7320508075688776,0.2336448598130841
2.5,16.454482671904337,0.45794392523364486
6.0,15.588457268119896,0.411214953271028
9.5,2.598076211353316,0.03738317757009346
9.5,2.598076211353316,0.04672897196261682
8.5,14.722431864335457,0.04672897196261682
2.5,16.454482671904337,0.03738317757009346
7.0,15.588457268119896,0.03738317757009346
2.0,15.588457268119896,0.03738317757009346
5.0,15.588457268119896,0.04672897196261682
7.0,3.4641016151377553,0.04672897196261682
10.0,13.856406460551021,0.04672897196261682
10.5,2.598076211353316,0.04672897196261682
10.5,2.598076211353316,0.16822429906542058
5.5,16.454482671904337,0.19626168224299065
10.5,2.598076211353316,0.14953271028037385
10.5,14.722431864335457,0.3551401869158879
7.5,16.454482671904337,0.07476635514018692
1.5,16.454482671904337,0.04672897196261682
10.0,15.588457268119896,0.26168224299065423
10.0,15.588457268119896,0.11214953271028037
10.5,2.598076211353316,0.12149532710280375
4.5,16.454482671904337,0.21495327102803738
10.5,14.722431864335457,0.03738317757009346
10.0,15.588457268119896,0.04672897196261682
10.0,1.7320508075688776,0.04672897196261682
10.0,1.7320508075688776,0.04672897196261682
8.5,16.454482671904337,0.33644859813084116
9.0,17.320508075688775,0.17757009345794394
10.5,0.8660254037844388,0.05607476635514019
10.5,0.8660254037844388,0.03738317757009346
7.0,17.320508075688775,0.028037383177570097
2.5,18.186533479473212,0.028037383177570097
8.0,17.320508075688775,0.018691588785046728
9.0,17.320508075688775,0.018691588785046728
10.0,17.320508075688775,0.018691588785046728
1.0,19.05255888325765,0.018691588785046728
10.0,17.320508075688775,0.028037383177570097
7.0,19.05255888325765,0.03738317757009346
8.5,18.186533479473212,0.028037383177570097
10.0,0.0,0.028037383177570097
10.0,0.0,0.028037383177570097
5.5,18.186533479473212,0.04672897196261682
10.5,16.454482671904337,0.04672897196261682
10.0,0.0,0.1869158878504673
5.5,18.186533479473212,0.3457943925233645
10.5,0.8660254037844388,0.33644859813084116
2.5,18.186533479473212,0.205607476635514
8.0,17.320508075688775,0.06542056074766356
9.0,17.320508075688775,0.07476635514018692
9.0,0.0,0.05607476635514019
10.5,16.454482671904337,0.028037383177570097
10.0,17.320508075688775,0.028037383177570097
10.0,0.0,0.018691588785046728
9.0,17.320508075688775,0.03738317757009346
10.5,0.8660254037844388,0.03738317757009346
9.0,0.0,0.04672897196261682
10.0,0.0,0.03738317757009346
9.0,0.0,0.04672897196261682
2.5,18.186533479473212,0.04672897196261682
9.5,16.454482671904337,0.04672897196261682
4.5,18.186533479473212,0.03738317757009346
2.5,18.186533479473212,0.03738317757009346
2.5,42.4352447854375,0.03738317757009346
10.0,0.0,0.03738317757009346
7.5,42.4352447854375,0.03738317757009346
5.5,18.186533479473212,0.04672897196261682
7.5,42.4352447854375,0.04672897196261682
6.5,18.186533479473212,0.028037383177570097
3.5,18.186533479473212,0.018691588785046728
3.5,18.186533479473212,0.018691588785046728
5.5,42.4352447854375,0.018691588785046728
5.5,42.4352447854375,0.028037383177570097
3.0,17.320508075688775,0.03738317757009346
6.5,16.454482671904337,0.03738317757009346
4.5,16.454482671904337,0.03738317757009346
6.5,16.454482671904337,0.028037383177570097
2.5,16.454482671904337,0.03738317757009346
8.0,1.7320508075688776,0.028037383177570097
9.0,1.7320508075688776,0.028037383177570097
2.5,16.454482671904337,0.028037383177570097
2.5,2.598076211353316,0.028037383177570097
3.0,15.588457268119896,0.03738317757009346
8.5,2.598076211353316,0.03738317757009346
4.0,15.588457268119896,0.03738317757009346
5.0,15.588457268119896,0.018691588785046728
2.0,15.588457268119896,0.009345794392523366
7.0,13.856406460551021,0.018691588785046728
4.5,14.722431864335457,0.009345794392523366
6.0,3.4641016151377553,0.028037383177570097
8.5,2.598076211353316,0.03738317757009346
2.5,14.722431864335457,0.04672897196261682
7.0,3.4641016151377553,0.03738317757009346
6.0,13.856406460551021,0.028037383177570097
8.5,2.598076211353316,0.028037383177570097
2.5,14.722431864335457,0.03738317757009346
6.5,4.330127018922194,0.028037383177570097
3.5,14.722431864335457,0.028037383177570097
7.0,3.4641016151377553,0.03738317757009346
8.0,3.4641016151377553,0.03738317757009346
4.5,6.062177826491071,0.03738317757009346
7.0,3.4641016151377553,0.028037383177570097
8.0,3.4641016151377553,0.018691588785046728
4.5,6.062177826491071,0.009345794392523366
6.5,12.99038105676658,0.009345794392523366
8.0,3.4641016151377553,0.009345794392523366
7.0,3.4641016151377553,0.03738317757009346
4.0,13.856406460551021,0.03738317757009346
2.5,14.722431864335457,0.03738317757009346
9.0,3.4641016151377553,0.028037383177570097
3.5,14.722431864335457,0.028037383177570097
2.5,14.722431864335457,0.03738317757009346
3.0,13.856406460551021,0.028037383177570097
7.0,3.4641016151377553,0.03738317757009346
5.0,13.856406460551021,0.03738317757009346
2.5,14.722431864335457,0.03738317757009346
